   9.4238253e+00   3.0796919e+00  -4.2627547e+00
  -5.0092184e+00   5.6004430e-01   3.7397411e+00
  -8.7609107e+00   2.6208619e+00   8.0479774e+00
  -5.1962057e+00  -6.8736321e+00  -5.2972942e+00
   6.9409619e+00   8.1828850e+00   4.5910909e-01
  -1.1102935e+00  -6.6986684e+00  -1.9643119e+00
  -4.9846662e+00   4.2437180e+00   2.2438713e+00
  -2.2093696e+00   3.6277141e+00  -7.9655190e+00
   9.0952492e-02   7.9074129e+00   8.3412599e+00
  -4.4961136e+00  -1.1418990e+00   8.1815903e+00
   8.8512152e+00  -4.9644540e+00   2.0631675e+00
  -8.7112142e+00  -7.5306072e-01  -1.6729633e+00
  -1.9574573e-01   1.2064380e+00   3.1343267e+00
  -5.9697460e+00   5.1960147e+00   8.7601464e+00
  -5.6307587e+00  -2.5813827e+00   9.1861128e+00
  -1.3790649e+00   1.8147963e+00  -4.0586671e+00
   8.8010687e+00   7.1289144e+00   4.5155562e+00
  -3.5149631e+00  -2.7872415e+00  -3.8744800e+00
  -7.6057163e+00  -4.3526022e+00   1.9491506e+00
  -7.1468706e+00  -9.0753728e+00  -9.6679193e+00
   1.7379650e+00   1.7733161e+00   3.8827722e+00
  -4.5190996e+00   2.8926668e+00   9.3322824e+00
   6.6206460e+00   7.6895042e+00   2.6012325e+00
  -9.8203894e+00  -9.2327007e+00   9.5472964e+00
   7.4651071e+00   8.2721254e+00  -7.0138976e+00
  -5.1735553e+00  -6.4538281e+00   5.5893984e+00
  -1.2003761e+00   9.4320659e-01   7.3724675e+00
   3.5494300e+00  -2.2125932e+00  -1.8486539e+00
  -4.7895758e+00  -2.2388011e+00   2.7279608e+00
  -9.8749732e+00   4.8693625e+00   8.0017289e+00
   7.0482914e-01   6.0970011e+00   2.2888370e+00
   1.1940333e+00   9.1406393e+00   1.4177282e+00
  -2.2522265e+00  -8.0941261e+00  -6.3049186e+00
  -8.7539986e+00  -9.6756029e+00   1.8981872e+00
   9.6578771e+00   1.1455775e+00  -7.6982605e+00
  -8.3935189e+00  -3.3054023e+00  -6.6841754e+00
   1.9609974e+00  -9.3174332e+00  -5.4045702e+00
   5.9569868e+00   9.0381312e+00  -4.1574697e+00
   3.5963541e+00   4.8990705e+00  -4.3310865e+00
   6.8232289e+00   5.0578611e+00   9.6302919e+00
  -8.5247561e+00  -6.1976502e+00  -5.2988858e+00
  -2.5399828e+00  -3.2189672e+00  -6.5598816e+00
  -1.1408601e+00   2.4087150e+00   1.9469202e+00
   8.1351803e+00   5.2618070e+00  -7.3189249e+00
  -5.2904972e+00  -1.1676729e+00  -4.1704060e+00
   6.8338288e+00   4.6037639e+00   3.9644503e+00
  -3.5448794e+00  -9.5247774e+00  -2.5577803e+00
  -8.9158885e+00   8.0177944e+00  -3.7828109e+00
  -1.1161952e+00   4.6871266e-01   6.4798384e+00
  -4.5788045e+00  -7.1815435e+00   4.8651969e+00
   5.3203198e+00   7.5716293e-01   7.7036058e+00
  -9.6641408e+00   9.2075231e+00  -3.3806450e+00
  -4.0242744e+00  -7.1645637e+00   5.6547118e+00
  -1.4351046e+00  -2.2332472e+00  -6.9027918e+00
   8.4880769e+00   6.5808617e+00  -5.7294040e+00
  -3.2753163e+00  -8.8001281e+00   5.6632972e+00
  -1.5425985e+00  -2.8426934e+00  -4.4470187e-01
   3.7712378e+00   1.3594079e+00   7.6033142e+00
  -3.4901443e+00  -5.7625124e+00   7.7252661e+00
  -9.2089902e+00  -2.9576648e+00   2.7596935e+00
  -3.7263364e+00  -6.5748948e+00   7.8356877e+00
  -1.9380153e+00  -2.7931477e+00  -8.6668820e+00
  -5.8867630e+00  -4.5204644e+00  -7.6340701e+00
   8.2645083e+00   9.2951691e+00  -9.3158032e+00
   1.9014945e+00  -9.9282692e+00   2.2179586e+00
   2.3816779e+00  -7.5228513e+00   7.3846159e+00
   2.4757923e-02  -4.7854162e+00   9.4813512e+00
   6.9550379e+00  -2.5150952e+00  -6.3149611e+00
   9.6589851e+00   6.2209047e+00   4.6635347e+00
   6.6621406e+00  -3.8983299e+00  -1.2974481e+00
  -8.0625688e+00  -5.3007898e+00   7.6218668e+00
  -4.9646404e+00   1.2350613e+00   8.8424059e+00
   2.0921269e+00  -5.9336260e+00   2.9894843e-01
  -8.1235308e+00  -9.5952909e+00   6.7823025e+00
  -2.9649231e+00  -2.4533926e+00  -1.4495556e+00
   4.2236385e+00   1.8829671e+00  -7.9985411e+00
  -8.2960166e+00   6.9378574e+00   9.0679428e+00
  -4.6826756e+00   3.8302496e+00   8.9790776e+00
   5.2077196e+00   1.5491057e-01  -3.6302137e+00
  -7.6711271e+00   2.2838176e+00  -9.9340547e+00
  -6.5746915e+00   4.3963700e+00  -2.5133386e+00
   5.0897258e-01   5.3587955e+00   7.5149338e+00
  -4.3598021e+00  -3.6617181e+00   5.3231095e+00
   3.7586623e+00  -8.5258188e+00  -8.4662281e+00
  -2.6563779e+00  -2.7941233e+00   6.1186525e+00
  -1.9126293e+00   5.9784082e+00   1.6835992e+00
  -9.6935271e+00   5.5184763e+00  -6.7237385e+00
   4.9255572e+00   3.6221216e+00   7.4618244e+00
   9.8243262e+00  -2.2241534e+00   9.1341051e-02
  -4.7595941e+00  -3.0753230e+00  -1.1726073e+00
  -3.5140686e-01   3.7295302e+00   6.0050612e+00
  -3.2289043e+00   1.3092584e+00  -3.9949586e-01
   7.4208635e+00  -8.3294121e+00   6.3000979e+00
  -7.1251557e+00  -7.0763702e+00   3.7393857e+00
   1.4545832e+00   7.6654251e-01  -7.2914368e+00
  -6.3443849e+00  -5.2751158e+00   6.5087233e+00
   6.1673597e-01   6.2337503e+00   1.8260986e+00
  -4.9442749e+00   5.4684433e+00  -1.2066008e+00
   8.6780214e+00   4.7628132e+00  -6.0983985e+00
  -6.4104559e+00  -2.4748269e+00   2.6678561e+00
  -6.6076281e-01   7.1920563e+00   2.8335743e+00
  -8.2398950e+00  -9.3422957e+00  -6.9835297e+00
   9.8758555e+00   2.1366589e+00   1.5860453e+00
  -7.7435056e+00  -6.8749721e+00  -7.1110824e+00
   2.6606283e+00  -3.2613536e+00  -1.4549452e+00
  -2.0364094e+00   9.7245284e+00  -5.3560010e+00
   5.0641815e+00  -3.9479910e+00  -1.6897826e+00
   4.8753089e+00  -6.0726586e+00  -2.3212659e+00
  -2.2169420e+00  -2.5055888e+00   6.2227534e+00
   4.8374568e+00   1.6346579e+00   1.7649284e+00
  -5.7535056e-01  -6.5952280e+00  -7.1578813e+00
   7.5960231e+00  -4.6405866e+00   9.2237950e+00
  -7.5097296e+00   9.6311445e-01  -1.4153322e+00
   5.2924047e+00  -9.4118216e+00   6.6291798e+00
  -6.7672068e+00  -9.1651140e+00  -1.7815796e+00
   5.8598672e+00   4.3638966e+00   8.9120603e+00
   6.5498720e+00  -3.4428380e+00  -3.7568702e+00
  -3.3757989e+00   1.7567224e+00  -7.8104277e+00
  -8.3102080e+00  -3.2471287e+00   2.8148773e+00
  -8.5789003e+00   5.4488385e+00  -3.4897464e+00
   2.1486061e+00  -9.1306421e+00   6.2354891e+00
  -4.2625824e+00  -4.3733443e+00   2.9048827e+00
  -5.5370608e+00  -1.0146184e+00   4.8130775e+00
  -1.8888591e+00   9.6521140e+00  -8.7344615e+00
  -2.0511528e+00  -8.7173071e+00   9.3244675e+00
  -3.0431994e+00   4.9722337e+00  -3.6777481e+00
   5.3209138e-01  -1.6261337e+00  -7.3309880e+00
   6.6436866e+00  -8.9704208e+00  -8.3974343e+00
   8.0571800e+00   3.8772526e+00   2.8171061e+00
  -3.9150455e+00  -6.8095095e+00   4.2076747e+00
   4.5772015e+00   5.0913430e+00  -3.2058092e+00
  -8.0081052e+00   6.6427288e+00   2.1612990e+00
   9.9794049e+00  -1.9914491e+00  -1.5495088e+00
  -2.7493114e+00  -1.7975987e+00   8.2810992e+00
  -6.2141427e-01  -9.5975948e+00   2.4853026e+00
  -4.9943840e-01  -2.4334807e+00   1.6655059e+00
   1.1771449e+00   8.4176981e+00   5.1126690e+00
   9.2300967e+00   7.0571301e+00  -1.1040510e+00
   7.9410195e-01  -3.5636068e+00  -4.3681584e-01
  -6.5342832e+00   6.8384612e+00  -6.4103642e+00
   1.4674390e+00   7.0334974e+00  -7.8667110e-01
   4.2141461e+00   4.8870082e+00  -5.0056896e+00
   1.9151509e+00  -1.5693678e+00   5.6957279e+00
   1.6290383e+00  -7.8485055e-02   4.8069219e+00
   3.2256887e+00   3.9790223e+00   8.9435338e+00
  -4.9041786e+00   4.7711621e+00   9.0492001e+00
  -1.6997956e+00   7.0405667e+00   2.5374690e+00
   7.4097567e+00   4.4681481e+00   7.5438188e+00
  -7.7269506e+00  -2.6318302e+00   2.8662749e+00
  -4.1587503e+00   1.4858839e+00  -5.9382006e+00
  -2.9850256e+00  -7.5399592e+00   1.5016917e+00
  -5.1833655e+00  -8.7801586e+00   1.5893954e+00
   7.2514367e+00  -7.9870814e+00  -1.6582435e+00
  -5.4378689e+00   4.8723097e+00   8.6249018e+00
  -5.4763734e+00  -1.4492851e+00   2.8406214e+00
   6.7510772e+00  -5.7607474e+00   9.1962233e+00
   3.3215510e+00   7.7145422e+00   3.4348286e-01
  -5.2520572e+00   8.8257573e+00   6.4124579e+00
   6.3668675e+00   4.2126290e+00  -3.4760912e+00
   6.6988046e+00  -8.7195482e+00   4.6669907e+00
   3.9784768e+00   5.2297447e+00   8.6722681e+00
  -5.3978284e+00  -4.4649980e-01  -1.6744061e+00
   7.6313726e+00   2.8514021e+00  -5.9911142e+00
  -9.5528817e+00  -2.8652364e+00   4.5529062e+00
   3.4527934e+00  -1.6410982e+00   4.7328424e+00
   1.8287427e+00   2.6020590e+00   9.0470626e+00
   5.9862541e+00  -8.2800188e+00   6.2345875e+00
  -8.3361311e+00   3.8764403e-01  -6.8730559e+00
   2.1845496e+00   9.0519487e+00   9.1743728e+00
   9.1020909e-02  -3.0479386e+00   8.7835442e+00
  -1.0467684e+00   1.4161636e+00  -6.6569797e+00
   8.2290272e+00  -7.8780528e+00  -2.3004163e+00
  -8.5255148e+00   6.4175538e+00   1.3175829e+00
   3.3668687e+00  -5.4746774e+00  -4.5921118e+00
   8.5862983e+00  -7.7993566e+00  -1.6903352e+00
   1.8862478e+00  -1.9026143e+00   7.1381914e+00
  -8.4694847e+00   4.1411732e+00  -5.9065198e+00
  -1.3365358e+00   2.5720085e+00  -5.4562428e-01
   1.6785240e+00  -9.6013252e+00   1.4924641e+00
   7.0451798e+00  -7.5952347e+00   3.1103525e+00
   9.7046308e+00  -2.8917313e+00   8.1945568e-02
  -2.2861364e+00   3.7035414e+00  -3.6565580e+00
   2.4113106e+00   6.9379935e+00   4.3659197e+00
  -9.1009155e+00   8.3072709e+00   3.0539268e+00
   6.2375082e+00  -4.9602495e+00  -6.0456598e+00
  -8.7084980e-01  -3.3468423e+00  -6.3078634e+00
  -4.2833434e+00  -5.3630645e+00   7.0011302e+00
  -9.8208597e+00   1.4502767e+00  -3.2819606e+00
   8.5288399e+00   1.9909031e-01   7.0198928e+00
  -8.0922978e+00   7.5741478e+00   7.1787076e+00
   6.3106188e+00   2.7822624e+00  -2.5630175e+00
   4.5420369e+00   2.5092309e+00   5.5310550e+00
   6.4830434e+00   1.0529761e+00  -1.3916864e+00
   8.6430119e-02   5.5511996e+00   7.2792516e+00
  -2.9827083e+00   2.4203623e+00  -4.8567211e+00
   5.8534363e+00  -7.7687786e+00  -4.4745841e+00
   2.5642811e+00   2.8685878e+00   2.0128151e-01
   3.2996065e+00   5.2589872e+00   1.2588386e+00
  -7.4676510e+00   5.2672868e+00  -6.6426151e+00
   9.8321182e+00   3.0658037e+00  -1.0504134e+00
  -9.5860846e+00   8.4654003e+00   8.5724290e+00
  -2.4915658e-01  -1.9186113e+00  -1.8048999e+00
  -3.7943136e+00  -7.8782347e+00   4.0873608e+00
   7.3851376e-01  -1.5476450e+00   4.5537185e+00
  -3.8111372e+00   9.8329262e+00   4.6753463e-01
  -7.4933664e-01   1.0243195e+00   2.7208388e+00
  -6.8308305e+00   8.7427311e+00   2.1651472e+00
   3.1654633e+00  -2.8736488e+00  -2.4169902e+00
  -2.7203364e+00  -5.5162858e+00   8.1814156e+00
  -2.5137401e+00   4.6693537e+00  -3.9221521e+00
  -1.6278321e-01  -9.7923277e+00  -2.9680892e+00
   6.2963544e-02   5.4214174e+00  -6.6346922e+00
  -1.7454984e-01  -2.1130996e+00   7.3150710e+00
   6.9829251e+00   3.1708699e+00   5.8986017e+00
  -9.1379160e+00   3.4500055e+00   8.3346843e+00
   2.6852582e+00   8.9566279e+00   9.2875051e+00
   5.2482133e+00   6.8741461e+00   5.4181560e+00
   6.7970160e+00  -7.7363477e+00  -5.6404758e+00
